Term	Mean	OrdinalClass	MajorityLabel	MajorityLabelRatio	NumberAnnotations	SetOfLabels
heartbreaker	-2.20	-2	-2	0.8	10	-2,-2,-2,-2,-2,-2,-2,-3,-2,-3
basketball coach	2.88	3	3	0.875	8	3,3,3,2,3,3,3,3
accompanying	2.43	2	3	0.571428571428571	7	3,2,1,2,3,3,3
clanger	-1.50	-2	-2	0.5	8	-2,-1,-1,-2,-2,-1,-2,-1
radioactive	-2.83	-3	-3	0.833333333333333	6	-3,-3,-3,-3,-3,-2
anarchistic	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
ultralight	0.25	0	0	0.75	12	0,0,0,0,0,0,0,0,0,1,1,1
clansman	-1.83	-2	-2	0.833333333333333	6	-2,-2,-1,-2,-2,-2
guided	2.00	2	2	0.75	8	3,2,2,2,2,1,2,2
scourge	-2.38	-2	-2	0.625	8	-3,-2,-2,-2,-2,-3,-2,-3
unheard	-1.75	-2	-2	0.875	8	-2,-2,-2,-2,-2,0,-2,-2
assessment	0.80	1	0	0.6	10	0,0,0,0,0,2,2,2,0,2
freeze	-2.38	-2	-2	0.625	8	-2,-2,-2,-3,-2,-3,-3,-2
duplicitous	-3.00	-3	-3	1	11	-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
parasitically	-3.00	-3	-3	1	9	-3,-3,-3,-3,-3,-3,-3,-3,-3
integrate	2.71	3	3	0.857142857142857	7	3,3,3,3,3,1,3
coffeemaker	1.29	1	2	0.428571428571429	7	1,2,2,1,0,2,1
off of	-0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,0,0,-1,-1
piety	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,2,3
contempt	-2.86	-3	-3	0.857142857142857	7	-3,-3,-3,-2,-3,-3,-3
showpiece	1.50	2	2	0.625	8	1,2,2,2,2,0,1,2
projectable	0.36	0	0	0.818181818181818	11	0,0,0,0,2,0,0,2,0,0,0
usurpation	-2.83	-3	-3	0.833333333333333	12	-3,-3,-3,-3,-2,-3,-3,-2,-3,-3,-3,-3
denaturize	-2.17	-2	-2	0.833333333333333	6	-2,-2,-2,-3,-2,-2
cuticle	-0.56	-1	0	0.555555555555556	9	-2,0,0,-1,-1,-1,0,0,0
abysmal	-2.88	-3	-3	0.875	8	-2,-3,-3,-3,-3,-3,-3,-3
shammed	-2.33	-2	-2	0.666666666666667	9	-2,-2,-2,-2,-3,-3,-3,-2,-2
dipstick	-1.88	-2	-2	0.375	8	-1,-3,-1,-2,-2,-2,-1,-3
hardheartedness	-3.00	-3	-3	1	9	-3,-3,-3,-3,-3,-3,-3,-3,-3
defilement	-3.00	-3	-3	1	7	-3,-3,-3,-3,-3,-3,-3
take care	2.88	3	3	0.875	8	3,2,3,3,3,3,3,3
antifeminism	-2.75	-3	-3	0.75	8	-3,-2,-2,-3,-3,-3,-3,-3
unhampered	0.75	1	0	0.5	8	1,0,0,0,0,2,1,2
skywriter	1.12	1	1	0.625	8	1,2,1,1,1,1,0,2
diluteness	-1.38	-1	-2	0.5	8	0,-1,-1,-2,-1,-2,-2,-2
inexpediently	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
reverie	0.56	1	1	0.333333333333333	9	-1,0,-1,1,0,2,1,2,1
idiots	-3.00	-3	-3	1	7	-3,-3,-3,-3,-3,-3,-3
hereafter	0.27	0	0	0.727272727272727	11	0,0,0,0,0,0,0,1,0,1,1
nonrealistic	-1.86	-2	-2	0.857142857142857	7	-2,-2,-1,-2,-2,-2,-2
resourcefully	2.33	2	2	0.666666666666667	6	3,3,2,2,2,2
allocate	2.20	2	2	0.8	10	2,2,3,2,3,2,2,2,2,2
reinsurance	2.11	2	2	0.444444444444444	9	2,3,1,3,2,3,2,1,2
cohabitate	2.29	2	3	0.428571428571429	7	3,2,3,2,1,3,2
forceless	-1.50	-2	-2	0.75	8	-2,0,-2,0,-2,-2,-2,-2
homophonic	-0.75	-1	-1	0.5	8	-2,0,0,-1,-1,-1,0,-1
aerobic	1.29	1	2	0.428571428571429	7	0,2,2,1,2,1,1
skunk	-2.25	-2	-2	0.75	8	-2,-2,-2,-3,-2,-3,-2,-2
determent	-1.25	-1	-1	0.75	8	-1,-1,-2,-1,-1,-1,-2,-1
violated	-2.33	-2	-2	0.666666666666667	6	-2,-2,-3,-2,-3,-2
joy	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
thus	0.00	0	0	1	7	0,0,0,0,0,0,0
nonconformity	-0.50	-1	-1	0.5	6	-2,-1,1,-1,-1,1
sadism	-3.00	-3	-3	1	8	-3,-3,-3,-3,-3,-3,-3,-3
wing nut	-1.89	-2	-2	0.888888888888889	9	-2,-2,-2,-2,-1,-2,-2,-2,-2
do well	2.62	3	3	0.75	8	3,1,3,3,2,3,3,3
literacy	2.29	2	2	0.714285714285714	7	2,3,2,2,3,2,2
defeatism	-2.17	-2	-2	0.666666666666667	12	-2,-2,-2,-2,-2,-2,-1,-3,-3,-2,-3,-2
ardent	2.88	3	3	0.875	8	3,3,3,2,3,3,3,3
identify	1.00	1	2	0.333333333333333	6	0,1,2,1,0,2
misreport	-2.17	-2	-2	0.5	12	-1,-2,-3,-1,-2,-3,-2,-3,-3,-2,-2,-2
ideological	0.29	0	0	0.714285714285714	7	0,0,0,0,0,1,1
engineering	2.44	2	2	0.555555555555556	9	3,2,3,2,3,3,2,2,2
badland	-1.83	-2	-2	0.833333333333333	6	-2,-2,-2,-1,-2,-2
premier	2.00	2	2	1	11	2,2,2,2,2,2,2,2,2,2,2
miracle	3.00	3	3	1	6	3,3,3,3,3,3
hog	-1.22	-1	-2	0.444444444444444	9	0,-2,-1,-1,-2,-2,-1,0,-2
nondiscrimination	3.00	3	3	1	12	3,3,3,3,3,3,3,3,3,3,3,3
angina	-1.75	-2	-2	0.5	8	-2,-3,-2,-2,-2,-1,-1,-1
slap shot	0.14	0	0	0.857142857142857	7	0,0,0,0,1,0,0
snowbird	1.83	2	2	0.833333333333333	6	2,2,2,1,2,2
befriend	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
grandeur	2.00	2	2	0.666666666666667	6	2,2,2,2,3,1
burn through	-1.29	-1	-2	0.428571428571429	7	-2,0,-1,-2,-1,-1,-2
chemotherapy	1.88	2	3	0.375	8	2,2,0,3,2,3,3,0
bloody nose	-1.83	-2	-2	0.833333333333333	6	-2,-1,-2,-2,-2,-2
discreteness	1.11	1	1	0.444444444444444	9	1,2,0,1,2,1,1,0,2
chemical	-0.86	-1	0	0.428571428571429	7	0,-1,0,-2,-1,0,-2
lope	0.12	0	0	0.875	8	0,0,1,0,0,0,0,0
unsmooth	-1.50	-2	-2	0.5	8	-2,-1,-1,-2,-2,-2,-1,-1
self confidence	2.75	3	3	0.75	8	3,3,3,2,3,3,2,3
traditionalism	1.25	1	1	0.583333333333333	12	2,2,2,1,2,0,1,1,1,1,1,1
ruthlessness	-3.00	-3	-3	1	8	-3,-3,-3,-3,-3,-3,-3,-3
pus	-3.00	-3	-3	1	8	-3,-3,-3,-3,-3,-3,-3,-3
depreciable	-1.88	-2	-2	0.875	8	-2,-2,-2,-2,-2,-2,-1,-2
leftout	-2.14	-2	-2	0.857142857142857	7	-2,-2,-2,-2,-3,-2,-2
in advance	2.27	2	2	0.545454545454545	11	3,2,3,2,3,2,3,2,2,1,2
style	1.25	1	1	0.5	8	0,2,1,1,2,2,1,1
repugnance	-2.88	-3	-3	0.875	8	-3,-2,-3,-3,-3,-3,-3,-3
extent	0.00	0	0	1	8	0,0,0,0,0,0,0,0
intruder	-3.00	-3	-3	1	8	-3,-3,-3,-3,-3,-3,-3,-3
sexploitation	-3.00	-3	-3	1	11	-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
chopped liver	-1.71	-2	-2	0.714285714285714	7	-1,-2,-1,-2,-2,-2,-2
roomy	1.75	2	2	0.625	8	1,2,2,3,2,2,0,2
uncomforted	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
bust out	-2.00	-2	-2	0.818181818181818	11	-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-3
backed up	1.60	2	2	0.7	10	2,2,2,2,2,2,2,1,1,0
contraindicative	-2.17	-2	-2	0.833333333333333	6	-2,-2,-2,-2,-3,-2
dereliction	-2.25	-2	-2	0.75	8	-2,-3,-2,-3,-2,-2,-2,-2
astigmatism	-1.38	-1	-1	0.625	8	-2,-2,-1,-2,-1,-1,-1,-1
unshipped	-0.11	0	0	0.888888888888889	9	0,0,0,0,0,0,0,0,-1
oncoming traffic	-0.88	-1	0	0.5	8	0,0,-2,0,-2,-2,0,-1
straight shooter	3.00	3	3	1	8	3,3,3,3,3,3,3,3
disgracefully	-2.83	-3	-3	0.833333333333333	12	-3,-3,-3,-2,-3,-3,-2,-3,-3,-3,-3,-3
aerator	-0.12	0	0	0.875	8	0,0,0,0,0,0,0,-1
crippling	-2.44	-2	-2	0.555555555555556	9	-2,-2,-2,-3,-3,-3,-2,-2,-3
slimy	-2.78	-3	-3	0.777777777777778	9	-3,-2,-3,-3,-3,-3,-2,-3,-3
transom	0.08	0	0	0.923076923076923	13	0,0,0,0,0,0,0,0,1,0,0,0,0
university	2.38	2	2	0.625	8	2,3,2,2,3,2,2,3
crudely	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
fun part	2.75	3	3	0.75	8	3,2,3,3,2,3,3,3
executive	1.33	1	1	0.5	12	1,0,1,2,2,1,2,2,1,1,1,2
drearily	-1.43	-1	-2	0.571428571428571	7	-2,0,-2,-1,-2,-1,-2
arduously	0.60	1	0	0.7	10	0,0,0,0,2,0,2,0,2,0
repressed	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
bloodletting	-2.25	-2	-2	0.5	8	-2,-3,-3,-2,-1,-3,-2,-2
obviousness	-0.50	-1	0	0.625	8	0,-2,-1,0,0,0,-1,0
befitting	2.00	2	2	0.846153846153846	13	2,2,3,2,2,2,2,2,1,2,2,2,2
unladylike	-1.62	-2	-2	0.625	8	-2,-2,-2,-2,-1,-2,-1,-1
washhouse	-1.29	-1	-2	0.571428571428571	7	-2,0,-2,-2,-1,0,-2
accommodator	2.88	3	3	0.875	8	3,3,3,3,3,3,2,3
bend down	1.11	1	1	0.444444444444444	9	2,0,1,1,2,0,2,1,1
fine example	2.62	3	3	0.625	8	3,3,3,2,3,3,2,2
hairdryer	-0.08	0	0	0.916666666666667	12	0,0,0,0,0,0,0,0,0,0,0,-1
lover	3.00	3	3	1	7	3,3,3,3,3,3,3
absence	-1.75	-2	-2	0.75	8	-2,-2,-1,-2,-1,-2,-2,-2
public life	1.88	2	2	0.75	8	0,2,2,3,2,2,2,2
thyself	1.17	1	2	0.5	12	2,2,2,2,2,0,0,2,0,1,1,0
tripwire	-0.83	-1	-1	0.5	6	-2,0,-1,-1,0,-1
rich countries	0.45	0	0	0.727272727272727	11	0,0,0,0,0,0,0,2,2,0,1
menu	0.58	1	0	0.666666666666667	12	0,0,0,0,0,0,0,0,2,1,2,2
know nothing	-1.88	-2	-2	0.625	8	-1,-3,-2,-2,-2,-2,-2,-1
terrorist organization	-3.00	-3	-3	1	7	-3,-3,-3,-3,-3,-3,-3
overhasty	-1.27	-1	-1	0.727272727272727	11	-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1
individualistically	-1.71	-2	-2	0.714285714285714	7	-1,-2,-2,-2,-2,-1,-2
detonate	-2.50	-3	-3	0.5	8	-2,-3,-3,-3,-3,-2,-2,-2
powerboat	0.10	0	0	0.9	10	0,0,0,0,0,0,0,1,0,0
at risk	-1.00	-1	-1	0.428571428571429	7	-2,-2,-1,0,-1,0,-1
remuneration	0.73	1	0	0.636363636363636	11	2,0,0,0,0,0,0,2,0,2,2
block out	-1.00	-1	-1	1	5	-1,-1,-1,-1,-1
bluefin	0.12	0	0	0.875	8	0,0,0,1,0,0,0,0
futurist	-0.50	-1	0	0.75	8	0,-2,0,0,0,0,-2,0
worrisomely	-1.91	-2	-2	0.727272727272727	11	-2,-1,-2,-2,-2,-2,-2,-2,-1,-3,-2
fervent	2.11	2	2	0.888888888888889	9	2,2,2,2,3,2,2,2,2
deferring	1.38	1	1	0.625	8	2,1,1,2,2,1,1,1
work at	1.88	2	2	0.75	8	3,0,2,2,2,2,2,2
scrapper	-1.09	-1	-1	0.727272727272727	11	-1,-1,-1,-1,0,-1,-1,-2,-1,-1,-2
gumdrop	2.86	3	3	0.857142857142857	7	3,3,2,3,3,3,3
dance around	1.62	2	2	0.625	8	2,2,1,2,2,1,1,2
wheeze	-1.00	-1	-1	0.714285714285714	7	-1,-1,0,-1,-1,-1,-2
fancifully	0.86	1	1	0.857142857142857	7	1,1,1,1,1,1,0
precipitously	-1.10	-1	-2	0.5	10	-2,0,0,0,-2,-2,0,-2,-1,-2
stile	0.09	0	0	0.909090909090909	11	0,0,0,0,0,0,0,1,0,0,0
saggy	-1.29	-1	-1	0.714285714285714	7	-1,-2,-1,-2,-1,-1,-1
harmonize	2.62	3	3	0.625	8	3,3,3,2,3,3,2,2
quaky	-1.14	-1	-1	0.571428571428571	7	-1,-1,-1,-1,0,-2,-2
hydrocephalus	-2.57	-3	-3	0.571428571428571	7	-3,-3,-2,-2,-3,-3,-2
convergent	1.33	1	2	0.583333333333333	12	2,2,2,2,2,2,2,1,0,0,1,0
vasoconstriction	-1.62	-2	-2	0.75	8	-2,-2,-2,-2,-2,-2,-1,0
infatuated	1.88	2	2	0.625	8	2,3,1,2,2,2,2,1
walk away	-1.33	-1	-2	0.444444444444444	9	-2,-1,-2,-1,-1,-1,-2,0,-2
cadaver	-2.89	-3	-3	0.888888888888889	9	-3,-3,-3,-3,-2,-3,-3,-3,-3
bustle	1.60	2	2	0.6	5	1,1,2,2,2
presentment	-0.88	-1	0	0.375	8	0,-2,-1,-2,-1,0,0,-1
bribable	-2.82	-3	-3	0.909090909090909	11	-3,-3,-3,-3,-3,-3,-3,-3,-1,-3,-3
observant	2.12	2	2	0.625	8	3,3,2,2,2,2,2,1
exact	2.00	2	2	0.636363636363636	11	2,2,2,2,2,2,3,2,1,3,1
lunacy	-2.45	-2	-3	0.545454545454545	11	-2,-3,-1,-3,-3,-3,-2,-2,-2,-3,-3
brotherhood	2.71	3	3	0.857142857142857	7	3,1,3,3,3,3,3
messenger	2.86	3	3	0.857142857142857	7	3,2,3,3,3,3,3
grappler	-1.14	-1	-2	0.428571428571429	7	-1,0,-2,-1,-2,0,-2
parent	3.00	3	3	1	8	3,3,3,3,3,3,3,3
nonearning	-2.14	-2	-2	0.857142857142857	7	-2,-2,-2,-2,-2,-3,-2
excretion	-2.50	-3	-3	0.666666666666667	6	-3,-3,-1,-2,-3,-3
eat	2.62	3	3	0.75	8	3,3,3,3,3,1,2,3
marxist	-1.62	-2	-2	0.625	8	-2,-1,-1,-2,-2,-2,-1,-2
dubbed	0.00	0	0	1	7	0,0,0,0,0,0,0
departed	-1.00	-1	-1	1	8	-1,-1,-1,-1,-1,-1,-1,-1
sickly	-1.89	-2	-2	0.888888888888889	9	-2,-2,-2,-2,-2,-2,-2,-1,-2
travelogue	1.29	1	2	0.571428571428571	7	0,2,1,2,2,0,2
radiotherapy	1.50	2	2	0.583333333333333	12	2,2,2,2,0,0,2,2,2,3,0,1
anvil	-1.14	-1	-2	0.571428571428571	7	-2,-2,-2,0,0,-2,0
fashion	0.38	0	1	0.5	8	0,1,1,0,1,1,-1,0
storyline	0.50	1	0	0.75	8	2,2,0,0,0,0,0,0
can't seem	-0.75	-1	-1	0.75	8	0,-1,0,-1,-1,-1,-1,-1
done good	2.33	2	2	0.666666666666667	6	2,3,3,2,2,2
blush	2.86	3	3	0.857142857142857	7	3,3,3,3,2,3,3
ohno	-0.38	0	-1	0.5	8	0,-1,1,-1,-1,-1,0,0
bondholding	1.80	2	2	0.7	10	2,2,0,2,2,2,3,2,2,1
brainpower	0.89	1	0	0.555555555555556	9	0,2,0,0,0,0,2,2,2
nonperformance	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
discordant	-2.12	-2	-2	0.875	8	-2,-3,-2,-2,-2,-2,-2,-2
of sorts	0.00	0	0	1	9	0,0,0,0,0,0,0,0,0
repartee	2.33	2	3	0.444444444444444	9	3,1,3,3,3,2,2,2,2
pussyfooter	-2.00	-2	-2	0.636363636363636	11	-1,-3,-2,-2,-2,-2,-2,-2,-2,-1,-3
unqualified	-1.60	-2	-2	0.6	10	-2,-2,-2,-1,-2,-1,-2,-1,-1,-2
gravel	-1.00	-1	0	0.375	8	-1,0,-1,0,-2,-2,0,-2
commie	-2.30	-2	-2	0.7	10	-2,-2,-2,-3,-2,-2,-2,-3,-2,-3
sweetie pie	2.88	3	3	0.875	8	2,3,3,3,3,3,3,3
instructorship	2.25	2	3	0.416666666666667	12	3,3,3,3,1,2,3,2,2,2,1,2
clandestineness	-2.18	-2	-2	0.636363636363636	11	-2,-2,-2,-2,-2,-2,-3,-3,-2,-3,-1
spinsterish	-1.71	-2	-2	0.857142857142857	7	-2,-2,-2,-2,0,-2,-2
battlements	-1.12	-1	-2	0.5	8	0,-2,-2,0,-2,-1,-2,0
sporting goods	1.40	1	2	0.4	10	2,2,2,0,0,2,3,1,1,1
synonymously	0.91	1	0	0.454545454545455	11	0,0,2,2,0,2,2,0,0,1,1
judgment day	1.60	2	2	0.5	10	2,3,2,0,2,2,3,0,0,2
black bear	0.50	1	1	0.375	8	1,1,0,0,-1,0,1,2
lightning strike	-1.71	-2	-2	0.857142857142857	7	-2,-2,-2,-2,0,-2,-2
gatorade	0.75	1	0	0.5	8	0,2,0,1,2,0,1,0
romanesque	0.08	0	0	0.916666666666667	12	0,0,0,0,0,0,0,0,0,0,0,1
pluralize	0.00	0	0	1	8	0,0,0,0,0,0,0,0
idiotically	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
failed state	-2.50	-3	-3	0.5	6	-2,-2,-3,-3,-3,-2
unromantically	-1.71	-2	-2	0.714285714285714	7	-1,-1,-2,-2,-2,-2,-2
knitted	1.50	2	2	0.625	8	1,2,2,1,2,2,0,2
hermaphroditically	-1.00	-1	0	0.428571428571429	7	0,-2,0,-1,0,-2,-2
eulogy	2.86	3	3	0.857142857142857	7	3,2,3,3,3,3,3
nitrate	-1.29	-1	-2	0.571428571428571	7	-2,-2,-1,-2,0,0,-2
hood	-1.12	-1	-1	0.625	8	-1,-1,0,-2,-1,-2,-1,-1
unsteadied	-1.58	-2	-1	0.5	12	-1,-1,-2,-1,-2,-1,-1,-3,-2,-1,-2,-2
have time	1.00	1	2	0.5	2	0,2
hot potato	-0.88	-1	-1	0.375	8	0,-2,0,-1,-1,-1,0,-2
blissfully	2.86	3	3	0.857142857142857	7	3,3,3,3,3,2,3
crevice	-1.38	-1	-2	0.5	8	0,-1,-2,-2,-1,-1,-2,-2
atomizer	0.25	0	0	0.75	12	0,0,0,0,0,0,0,1,1,1,0,0
butthead	-2.50	-3	-3	0.5	8	-3,-2,-3,-2,-2,-3,-3,-2
irrelevancy	-1.25	-1	-1	0.5	8	-2,-1,-2,-1,-2,0,-1,-1
abusive	-2.86	-3	-3	0.857142857142857	7	-3,-3,-3,-3,-3,-2,-3
self	1.64	2	2	0.727272727272727	11	2,2,2,2,2,2,2,0,1,2,1
egalitarian	3.00	3	3	1	7	3,3,3,3,3,3,3
extreme	-0.75	-1	-1	0.5	8	-1,0,-1,-2,0,-1,0,-1
premonitory	-0.12	0	0	0.875	8	-1,0,0,0,0,0,0,0
patent	1.82	2	2	0.727272727272727	11	3,2,2,2,2,2,2,2,2,1,0
sphere	0.00	0	0	1	9	0,0,0,0,0,0,0,0,0
interdenominational	2.25	2	2	0.75	8	2,2,2,3,2,3,2,2
browse	0.88	1	1	0.625	8	1,2,1,0,1,1,0,1
annually	0.58	1	0	0.666666666666667	12	0,0,0,0,0,0,0,2,2,2,1,0
technology	-0.88	-1	-1	0.625	8	0,-1,-1,-2,-1,-1,0,-1
hindrance	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
cannonball	0.71	1	2	0.428571428571429	7	0,-1,2,2,0,0,2
chronicity	-1.29	-1	-2	0.571428571428571	7	-2,-2,-1,0,-2,0,-2
dump on	-2.10	-2	-2	0.7	10	-1,-2,-2,-2,-2,-2,-2,-3,-3,-2
bird feeder	2.50	3	3	0.5	8	3,2,3,2,2,2,3,3
scantily	-1.14	-1	-1	0.857142857142857	7	-1,-1,-2,-1,-1,-1,-1
self righteousness	-2.25	-2	-2	0.75	8	-2,-2,-2,-3,-2,-3,-2,-2
delusional	-2.11	-2	-2	0.888888888888889	9	-2,-2,-2,-2,-3,-2,-2,-2,-2
viable	1.00	1	2	0.5	10	2,0,0,0,0,2,2,2,2,0
off with	-2.29	-2	-3	0.428571428571429	7	-2,-1,-3,-2,-3,-2,-3
unspoken	-0.88	-1	-1	0.625	8	-1,-2,-1,0,0,-1,-1,-1
serf	-1.62	-2	-2	0.625	8	-1,-2,-2,-2,-2,-1,-1,-2
organizationally	1.33	1	2	0.666666666666667	9	0,2,2,2,2,0,2,2,0
pertinently	1.80	2	2	0.6	10	2,1,2,2,2,2,3,2,1,1
hating	-2.86	-3	-3	0.857142857142857	7	-2,-3,-3,-3,-3,-3,-3
impishness	1.67	2	2	0.777777777777778	9	2,2,0,2,2,1,2,2,2
quell	1.80	2	2	0.6	10	2,2,2,2,1,2,3,1,1,2
upscale	1.46	1	2	0.538461538461538	13	2,2,0,2,0,3,0,1,2,2,2,1,2
spectacular	2.29	2	3	0.428571428571429	7	3,2,2,3,3,1,2
crimeless	2.20	2	3	0.7	10	3,3,3,3,3,3,3,1,0,0
creaseless	-0.62	-1	0	0.5	8	0,0,0,0,1,-2,-2,-2
rucksack	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,0,1,0,1
always	1.75	2	2	0.375	8	1,0,2,3,1,2,2,3
edict	1.36	1	2	0.545454545454545	11	2,0,1,2,2,0,2,1,2,2,1
horseflesh	-1.88	-2	-3	0.375	8	0,-3,-2,-3,-2,0,-2,-3
hang around	2.80	3	3	0.8	5	2,3,3,3,3
restatement	1.64	2	2	0.818181818181818	11	2,2,2,2,2,2,2,2,2,0,0
dirty work	-2.09	-2	-2	0.545454545454545	11	-3,-2,-1,-2,-3,-2,-2,-2,-2,-1,-3
encephalitic	-1.62	-2	-2	0.625	8	-2,-3,0,-2,-2,0,-2,-2
in for	0.56	1	0	0.666666666666667	9	1,0,2,0,0,2,0,0,0
optimality	1.80	2	2	0.6	10	2,2,3,2,2,2,2,1,1,1
spiked	-0.90	-1	0	0.4	10	-1,0,-2,0,0,-2,-1,-2,-1,0
lip service	-1.89	-2	-2	0.888888888888889	9	-2,-2,-2,-2,-2,-2,-1,-2,-2
new year	3.00	3	3	1	8	3,3,3,3,3,3,3,3
physiologically	-0.33	0	0	0.666666666666667	6	0,0,0,0,-1,-1
crochet	1.38	1	2	0.625	8	2,2,2,0,1,2,0,2
celebrate	2.88	3	3	0.875	8	3,3,3,3,3,2,3,3
pathetic	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
expulsion	-2.29	-2	-2	0.714285714285714	7	-2,-3,-2,-3,-2,-2,-2
scape	-1.12	-1	-2	0.5	8	0,-2,0,-2,-1,-2,-2,0
piously	0.00	0	-1	0.5	4	-1,-1,1,1
bubble	3.00	3	3	1	7	3,3,3,3,3,3,3
eastern conference	0.33	0	0	0.666666666666667	9	0,0,0,1,1,0,1,0,0
dues	1.67	2	2	0.777777777777778	9	2,2,2,2,2,2,2,1,0
sued	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
slow start	-0.43	0	0	0.571428571428571	7	-1,0,0,0,-1,0,-1
fight	-2.26	-2	-2	0.631578947368421	38	-2,-2,-3,-2,-2,-3,-2,-1,-2,-3,-2,-2,-3,-3,-2,-2,-3,-1,-2,-2,-3,-2,-3,-2,-2,-3,-2,-2,-2,-2,-3,-2,-2,-3,-3,-2,-2,-2
salmonella	-0.78	-1	0	0.444444444444444	9	-1,-1,0,-1,0,0,-2,-2,0
unsolved	-1.25	-1	-1	0.5	8	0,-1,-2,-2,-1,-2,-1,-1
unbreakably	1.73	2	2	0.818181818181818	11	2,2,2,2,2,2,2,2,2,0,1
authoritarian	-2.62	-3	-3	0.625	8	-3,-3,-2,-2,-2,-3,-3,-3
frontrunner	2.00	2	2	1	7	2,2,2,2,2,2,2
indigestion	-1.88	-2	-2	0.875	8	-2,-2,-2,-2,-2,-1,-2,-2
tenant	0.45	0	0	0.636363636363636	11	0,0,0,0,0,0,0,2,1,1,1
syllabically	0.00	0	0	1	8	0,0,0,0,0,0,0,0
real impact	1.57	2	2	0.571428571428571	7	0,2,2,2,3,2,0
rascal	-1.73	-2	-2	0.727272727272727	11	-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1
competently	2.27	2	2	0.727272727272727	11	2,2,2,3,3,2,2,3,2,2,2
designed	0.33	0	0	0.777777777777778	9	0,0,0,0,1,2,0,0,0
intestine	-0.10	0	0	0.827586206896552	29	0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0
infect	-2.14	-2	-2	0.857142857142857	7	-2,-2,-2,-3,-2,-2,-2
incurableness	-2.29	-2	-2	0.714285714285714	7	-2,-3,-2,-2,-3,-2,-2
demolishment	-1.88	-2	-2	0.875	8	-2,-2,-2,-2,-2,-1,-2,-2
interfered	-1.38	-1	-1	0.625	8	-1,-1,-2,-2,-1,-1,-1,-2
amenity	2.57	3	3	0.571428571428571	7	2,3,2,3,3,2,3
uncool	-1.73	-2	-1	0.454545454545455	11	-1,-2,-1,-1,-2,-2,-1,-1,-3,-2,-3
imbibe	1.14	1	1	0.857142857142857	7	2,1,1,1,1,1,1
territory	0.14	0	0	0.571428571428571	7	0,0,-1,0,1,0,1
headrest	0.78	1	1	0.555555555555556	9	1,1,2,0,0,1,1,1,0
misconception	-1.83	-2	-2	0.833333333333333	12	-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1
ugliness	-2.14	-2	-2	0.571428571428571	7	-2,-3,-2,-1,-2,-2,-3
doctor	2.29	2	2	0.714285714285714	7	2,2,3,2,2,3,2
surliness	-2.56	-3	-3	0.555555555555556	9	-3,-2,-2,-3,-2,-2,-3,-3,-3
abdicator	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
spaded	-0.75	-1	-1	0.5	8	0,0,-1,-1,-2,-1,0,-1
neighborhood	2.43	2	2	0.571428571428571	7	2,2,3,3,2,2,3
earthy	1.86	2	2	0.857142857142857	7	2,2,2,2,2,2,1
maladjustment	-2.12	-2	-2	0.875	8	-2,-2,-2,-2,-3,-2,-2,-2
credibly	2.67	3	3	0.777777777777778	9	3,3,3,3,3,3,3,1,2
avatar	0.62	1	0	0.5	8	0,1,0,0,2,0,1,1
sensitively	2.75	3	3	0.875	8	3,3,3,1,3,3,3,3
nostalgically	1.50	2	2	0.5	8	2,1,1,2,2,2,1,1
worldliness	1.00	1	1	0.75	8	1,1,2,1,1,0,1,1
expedient	1.00	1	1	0.666666666666667	6	1,0,2,1,1,1
matricide	-3.00	-3	-3	1	8	-3,-3,-3,-3,-3,-3,-3,-3
misery	-2.60	-3	-3	0.6	5	-3,-3,-3,-2,-2
blusterous	-1.75	-2	-2	0.75	12	-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,-2
stodge	-1.88	-2	-2	0.625	8	-1,-3,-2,-2,-2,-1,-2,-2
glucosamine	0.43	0	0	0.571428571428571	7	0,0,0,1,1,1,0
