Term	Mean	OrdinalClass	MajorityLabel	MajorityLabelRatio	NumberAnnotations	SetOfLabels
latch on	1.14	1	1	0.571428571428571	7	2,1,1,0,1,2,1
dreamily	1.14	1	1	0.571428571428571	7	2,0,1,2,1,1,1
doglike	1.14	1	1	0.571428571428571	7	1,0,1,2,1,1,2
neaten	1.14	1	1	0.571428571428571	7	2,1,1,1,1,2,0
homeworker	1.14	1	1	0.857142857142857	7	1,1,1,1,2,1,1
indulger	1.14	1	1	0.571428571428571	7	2,1,2,1,1,1,0
put in	1.14	1	1	0.571428571428571	7	1,0,1,1,2,1,2
great power	1.14	1	2	0.571428571428571	7	-1,0,2,2,2,2,1
ambient	1.14	1	1	0.571428571428571	7	1,2,0,2,1,1,1
effectual	1.14	1	2	0.428571428571429	7	0,2,1,0,2,1,2
sound out	1.14	1	1	0.571428571428571	7	1,2,1,1,0,1,2
go straight	1.14	1	1	0.571428571428571	7	1,2,2,0,1,1,1
mantra	1.14	1	1	0.857142857142857	7	1,1,1,1,2,1,1
sanely	1.14	1	2	0.428571428571429	7	1,1,0,2,2,0,2
betroth	1.14	1	1	0.571428571428571	7	1,2,2,1,0,1,1
armenian	1.14	1	2	0.571428571428571	7	0,2,2,0,0,2,2
presidentially	1.14	1	1	0.571428571428571	7	0,1,2,1,1,1,2
boundlessness	1.14	1	2	0.571428571428571	7	0,2,0,2,0,2,2
pliancy	1.14	1	2	0.428571428571429	7	2,2,1,2,0,0,1
pastel	1.14	1	2	0.428571428571429	7	2,1,2,2,1,0,0
informatively	1.14	1	1	0.571428571428571	7	1,0,2,1,1,2,1
sophisticate	1.14	1	1	0.857142857142857	7	2,1,1,1,1,1,1
fan out	1.14	1	2	0.428571428571429	7	1,2,0,2,2,1,0
wisher	1.14	1	1	0.571428571428571	7	1,0,1,1,2,1,2
writing	1.14	1	2	0.428571428571429	7	1,0,0,2,1,2,2
kinghood	1.14	1	1	0.571428571428571	7	1,1,2,0,2,1,1
dottiness	1.14	1	1	0.857142857142857	7	1,1,1,2,1,1,1
homoeopathic	1.14	1	2	0.428571428571429	7	2,0,2,2,1,1,0
proclaim	1.14	1	2	0.571428571428571	7	0,2,2,2,0,2,0
associable	1.14	1	1	0.571428571428571	7	2,1,2,1,1,1,0
lawn	1.14	1	2	0.428571428571429	7	2,2,1,2,1,0,0
self discipline	1.14	1	2	0.571428571428571	7	0,0,0,2,2,2,2
pears	1.14	1	1	0.571428571428571	7	2,1,2,0,1,1,1
bachelorette	1.14	1	1	0.571428571428571	7	0,1,2,1,2,1,1
whole lot	1.14	1	2	0.428571428571429	7	1,0,2,2,1,0,2
dish soap	1.14	1	2	0.428571428571429	7	2,1,2,2,0,0,1
fortune cookie	1.14	1	1	0.571428571428571	7	1,0,1,2,1,1,2
uniqueness	1.14	1	1	0.571428571428571	7	1,2,1,1,2,0,1
evenness	1.14	1	1	0.571428571428571	7	1,1,1,1,2,0,2
trendiness	1.14	1	2	0.428571428571429	7	0,0,1,2,1,2,2
imbibe	1.14	1	1	0.857142857142857	7	2,1,1,1,1,1,1
slightly positive	1.14	1	1	0.857142857142857	7	1,2,1,1,1,1,1
frequenter	1.14	1	1	0.571428571428571	7	2,1,1,2,0,1,1
aboveground	1.14	1	1	0.571428571428571	7	2,0,1,2,1,1,1
childproof	1.14	1	1	0.571428571428571	7	1,1,1,0,2,1,2
make for	1.14	1	1	0.857142857142857	7	2,1,1,1,1,1,1
subtropical	1.14	1	1	0.571428571428571	7	2,1,1,1,2,1,0
goldsmith	1.14	1	2	0.428571428571429	7	2,0,1,1,2,0,2
impishly	1.14	1	1	0.857142857142857	7	1,1,1,1,2,1,1
me neither	1.14	1	2	0.428571428571429	7	0,2,1,1,0,2,2
anthologist	1.14	1	1	0.571428571428571	7	0,1,1,1,1,2,2
good looking	1.14	1	2	0.428571428571429	7	0,2,2,2,1,1,0
resolvedly	1.14	1	1	0.571428571428571	7	0,1,2,1,2,1,1
fantasy baseball	1.14	1	1	0.571428571428571	7	2,1,2,1,1,1,0
speediness	1.14	1	2	0.428571428571429	7	0,1,2,2,0,2,1
jelly	1.14	1	1	0.571428571428571	7	1,2,1,1,2,0,1
elicitation	1.14	1	1	0.571428571428571	7	1,2,1,1,0,2,1
wishful	1.14	1	1	0.857142857142857	7	2,1,1,1,1,1,1
woolen	1.14	1	1	0.571428571428571	7	2,1,2,1,1,0,1
inimitably	1.14	1	1	0.857142857142857	7	2,1,1,1,1,1,1
milord	1.14	1	1	0.571428571428571	7	1,1,2,2,1,1,0
wine merchant	1.14	1	1	0.571428571428571	7	0,1,1,2,1,1,2
eternity	1.12	1	2	0.5	8	2,2,0,0,2,0,1,2
dressing up	1.12	1	1	0.875	8	1,1,2,1,1,1,1,1
particularly	1.12	1	1	0.625	8	1,2,1,1,1,0,2,1
englishman	1.12	1	2	0.375	8	1,2,2,1,1,0,2,0
trailbreaker	1.12	1	2	0.375	8	0,1,2,1,1,2,2,0
divvy	1.12	1	2	0.375	8	1,1,2,2,0,0,1,2
well read	1.12	1	2	0.5	8	0,2,2,0,0,2,1,2
mall	1.12	1	2	0.5	8	2,2,2,0,0,0,1,2
get some	1.12	1	1	0.625	8	1,1,0,1,1,2,1,2
pimento	1.12	1	1	0.875	8	2,1,1,1,1,1,1,1
keynote	1.12	1	2	0.5	8	0,2,0,2,2,0,2,1
traditionalism	1.12	1	1	0.625	8	1,2,1,1,1,0,1,2
readership	1.12	1	2	0.375	8	2,1,1,2,0,2,0,1
bandmaster	1.12	1	2	0.5	8	0,1,2,2,2,2,0,0
swingman	1.12	1	1	0.625	8	2,1,2,1,0,1,1,1
novel	1.12	1	2	0.375	8	1,2,1,2,0,0,1,2
pregnant	1.12	1	1	0.625	8	1,1,2,1,1,2,1,0
unabashedly	1.12	1	1	0.625	8	2,1,1,0,1,2,1,1
emulation	1.12	1	2	0.375	8	0,2,2,1,2,1,1,0
mozzarella	1.12	1	2	0.375	8	0,2,2,2,1,1,0,1
superbly	1.12	1	2	0.375	8	1,0,1,2,0,2,1,2
magic wand	1.12	1	1	0.625	8	1,1,2,0,1,1,1,2
robustness	1.12	1	2	0.375	8	2,2,2,1,0,1,0,1
municipal	1.12	1	2	0.5	8	2,1,2,0,2,0,0,2
under oath	1.12	1	2	0.5	8	0,2,1,0,2,0,2,2
gaze	1.12	1	1	0.625	8	1,1,2,2,1,1,1,0
lean towards	1.12	1	1	0.625	8	0,1,2,1,1,1,2,1
expansion	1.12	1	2	0.5	8	0,1,2,2,0,2,2,0
move it	1.12	1	1	0.625	8	2,1,1,2,1,1,0,1
demigoddess	1.12	1	2	0.375	8	1,1,0,0,2,2,2,1
sick pay	1.12	1	2	0.375	8	0,2,2,2,1,1,1,0
almonds	1.12	1	1	0.625	8	1,1,2,2,1,0,1,1
woodsy	1.12	1	2	0.375	8	0,0,2,2,2,1,1,1
carrier pigeon	1.12	1	1	0.625	8	1,2,1,0,2,1,1,1
selling point	1.12	1	1	0.625	8	0,1,2,1,2,1,1,1
rider	1.12	1	1	0.625	8	0,1,1,1,2,2,1,1
extraordinariness	1.12	1	2	0.375	8	2,0,2,1,1,2,0,1
graduate student	1.12	1	1	0.625	8	0,1,1,2,1,1,1,2
pomegranate	1.12	1	1	0.875	8	1,1,1,2,1,1,1,1
populate	1.12	1	1	0.625	8	1,2,1,2,1,1,0,1
supplement	1.12	1	1	0.625	8	1,2,2,1,1,1,0,1
solvable	1.12	1	2	0.375	8	0,1,2,2,1,2,0,1
golden goose	1.12	1	2	0.5	8	0,0,2,2,2,1,2,0
introductory	1.12	1	2	0.5	8	2,0,2,2,2,0,1,0
distribution	1.12	1	2	0.5	8	0,2,0,2,0,1,2,2
housecraft	1.12	1	2	0.5	8	0,1,2,0,2,2,0,2
plump	1.12	1	1	0.625	8	2,1,1,1,0,1,2,1
sick days	1.12	1	1	0.875	8	1,1,1,1,1,2,1,1
unicyclist	1.12	1	1	0.875	8	1,1,1,1,1,1,1,2
forager	1.12	1	1	0.625	8	0,1,1,2,2,1,1,1
emphasis	1.12	1	1	0.625	8	1,0,1,1,1,2,1,2
reenactment	1.12	1	1	0.875	8	1,2,1,1,1,1,1,1
finalist	1.12	1	1	0.625	8	2,0,1,1,2,1,1,1
sexy	1.12	1	2	0.375	8	0,1,1,2,0,1,2,2
orangeade	1.12	1	1	0.625	8	1,1,1,0,2,1,2,1
recite	1.12	1	2	0.375	8	2,0,0,2,1,2,1,1
classic rock	1.12	1	2	0.5	8	0,2,2,0,1,2,0,2
bluejay	1.12	1	2	0.375	8	2,0,2,2,1,1,1,0
vicinity	1.12	1	1	0.625	8	2,1,1,1,1,2,0,1
greenhouse	1.12	1	2	0.375	8	0,2,1,1,1,2,2,0
observe	1.12	1	1	0.625	8	1,1,2,0,1,2,1,1
undefeated	1.12	1	2	0.375	8	0,1,1,2,0,2,1,2
jump up	1.12	1	1	0.625	8	1,0,1,1,2,2,1,1
mood	1.12	1	2	0.5	8	0,2,0,2,2,0,2,1
trophies	1.12	1	1	0.625	8	2,0,1,1,1,1,1,2
civically	1.12	1	2	0.5	8	2,0,0,1,2,2,2,0
proceed	1.12	1	2	0.375	8	0,1,1,0,1,2,2,2
beadwork	1.12	1	1	0.625	8	0,2,1,1,2,1,1,1
necklace	1.12	1	1	0.625	8	0,1,1,1,1,2,2,1
pearly	1.12	1	2	0.5	8	0,2,2,2,1,0,2,0
music genre	1.12	1	2	0.375	8	0,1,2,2,2,1,0,1
restitute	1.12	1	1	0.625	8	0,2,2,1,1,1,1,1
refurbishment	1.12	1	1	0.625	8	1,1,1,1,2,0,2,1
conference room	1.12	1	2	0.5	8	2,0,0,0,2,1,2,2
foodstuff	1.12	1	1	0.625	8	2,0,1,1,1,2,1,1
happen on	1.12	1	2	0.375	8	1,1,2,0,2,1,2,0
conception	1.12	1	1	0.625	8	1,0,1,1,2,1,1,2
organist	1.12	1	1	0.875	8	2,1,1,1,1,1,1,1
warble	1.12	1	2	0.375	8	2,2,2,1,1,0,0,1
buttermilk	1.12	1	1	0.625	8	1,1,2,1,2,1,0,1
cinematography	1.12	1	2	0.375	8	1,2,1,2,0,2,1,0
cannelloni	1.12	1	2	0.375	8	2,1,2,2,0,0,1,1
refectory	1.12	1	2	0.5	8	0,2,1,0,2,2,2,0
footstool	1.12	1	1	0.625	8	1,1,1,2,1,0,2,1
acclimatization	1.12	1	2	0.5	8	0,2,2,2,0,0,1,2
splurge	1.12	1	2	0.375	8	1,0,2,0,2,1,1,2
representation	1.12	1	2	0.375	8	2,2,1,0,2,0,1,1
never mind	1.12	1	1	0.625	8	1,1,1,2,0,1,2,1
possibility	1.12	1	2	0.375	8	0,2,2,1,0,1,1,2
duties	1.12	1	2	0.375	8	0,2,2,2,1,1,0,1
shimmer	1.12	1	1	0.625	8	1,1,2,2,1,1,0,1
phoned	1.12	1	1	0.625	8	0,1,1,2,1,2,1,1
lighting	1.12	1	1	0.625	8	0,2,1,1,1,1,2,1
emeritus	1.12	1	2	0.5	8	2,0,2,2,2,1,0,0
pilates	1.12	1	1	0.625	8	1,1,2,2,1,0,1,1
scripture	1.12	1	1	0.875	8	1,1,1,1,1,1,2,1
cardamom	1.12	1	1	0.875	8	1,1,1,1,1,1,2,1
yogurt	1.12	1	2	0.5	8	2,2,0,2,1,0,0,2
design work	1.12	1	2	0.5	8	2,2,1,2,0,0,0,2
retrieve	1.12	1	2	0.5	8	2,2,2,2,1,0,0,0
berrylike	1.12	1	1	0.625	8	1,1,1,1,0,2,2,1
gain in	1.12	1	2	0.375	8	2,1,1,0,0,2,2,1
sampler	1.12	1	1	0.625	8	0,1,1,2,2,1,1,1
shopping centre	1.12	1	2	0.375	8	1,0,2,0,1,2,2,1
chairwoman	1.12	1	1	0.625	8	2,1,0,2,1,1,1,1
sustainment	1.12	1	2	0.375	8	2,0,1,2,2,0,1,1
mastery	1.12	1	2	0.375	8	2,2,1,1,2,0,1,0
painter	1.12	1	2	0.375	8	0,2,2,2,1,1,0,1
open enrollment	1.12	1	2	0.375	8	0,1,1,2,2,0,1,2
fragrantly	1.12	1	1	0.625	8	2,1,1,1,2,1,0,1
blood orange	1.12	1	1	0.625	8	0,1,2,2,1,1,1,1
adaptively	1.12	1	2	0.375	8	0,2,1,2,1,2,0,1
alumnae	1.12	1	1	0.875	8	1,1,1,1,1,1,1,2
sombrero	1.12	1	1	0.625	8	1,1,1,1,0,2,2,1
yankees	1.12	1	1	0.625	8	0,1,1,1,2,1,1,2
refresher	1.12	1	1	0.625	8	0,2,2,1,1,1,1,1
be prepared	1.12	1	1	0.625	8	1,2,1,1,1,1,0,2
sexiness	1.12	1	1	0.625	8	1,1,1,2,2,1,1,0
bolero	1.12	1	1	0.625	8	1,0,1,1,1,2,2,1
precocious	1.12	1	1	0.625	8	2,1,1,0,1,1,1,2
stockbreeder	1.12	1	2	0.375	8	0,2,2,0,2,1,1,1
administer	1.12	1	2	0.375	8	2,0,2,0,2,1,1,1
formed	1.12	1	2	0.375	8	1,1,1,0,0,2,2,2
souffle	1.12	1	2	0.375	8	2,1,0,1,0,2,1,2
audio book	1.12	1	2	0.5	8	2,0,1,2,2,2,0,0
poorer	1.12	1	2	0.375	8	1,0,2,1,1,2,2,0
dressing room	1.12	1	1	0.625	8	2,1,1,1,0,1,2,1
eye doctor	1.12	1	2	0.375	8	1,2,2,1,2,0,0,1
stout	1.12	1	2	0.375	8	1,2,1,2,0,0,2,1
autobiographical	1.12	1	1	0.625	8	1,1,2,1,2,1,0,1
persisting	1.12	1	1	0.625	8	1,2,2,1,1,0,1,1
landscaping	1.12	1	2	0.375	8	0,1,0,2,1,2,1,2
tactility	1.12	1	2	0.375	8	1,0,1,1,2,2,0,2
recruiter	1.12	1	2	0.375	8	2,0,0,1,1,1,2,2
tidily	1.12	1	1	0.625	8	1,1,0,1,2,1,2,1
shopping center	1.12	1	2	0.375	8	0,2,1,2,0,2,1,1
eventide	1.12	1	1	0.625	8	1,2,1,1,2,1,0,1
stay up	1.12	1	2	0.375	8	2,1,0,2,1,2,1,0
admittance	1.12	1	2	0.5	8	0,0,2,0,1,2,2,2
clearness	1.12	1	2	0.375	8	1,1,2,2,1,2,0,0
creamlike	1.12	1	1	0.625	8	1,1,1,1,1,2,0,2
civics	1.12	1	2	0.5	8	2,0,2,1,0,0,2,2
lucent	1.12	1	2	0.5	8	2,2,2,0,2,0,0,1
liqueur	1.12	1	1	0.625	8	1,1,1,2,2,1,0,1
elaboration	1.12	1	2	0.5	8	2,1,2,0,2,0,0,2
bellyful	1.12	1	2	0.375	8	1,1,2,0,1,2,2,0
federation	1.12	1	2	0.375	8	2,1,1,0,2,2,0,1
mused	1.12	1	1	0.875	8	1,1,1,1,1,2,1,1
whole milk	1.12	1	1	0.625	8	1,2,1,1,1,0,2,1
canny	1.12	1	1	0.625	8	2,1,1,1,2,0,1,1
swimmable	1.12	1	2	0.5	8	0,2,0,1,2,2,2,0
earrings	1.12	1	1	0.625	8	1,2,1,2,1,0,1,1
taught	1.12	1	1	0.625	8	0,2,1,1,1,1,2,1
looking up	1.12	1	1	0.875	8	1,1,1,1,1,1,2,1
pay out	1.12	1	1	0.625	8	1,0,1,1,2,1,1,2
brisk	1.12	1	1	0.625	8	1,0,2,1,1,2,1,1
sprig	1.12	1	1	0.625	8	1,2,1,1,2,0,1,1
ingenious	1.12	1	1	0.625	8	0,1,1,1,2,2,1,1
bagpiper	1.12	1	1	0.625	8	1,2,1,1,1,1,0,2
pluck	1.12	1	1	0.875	8	1,1,2,1,1,1,1,1
nativity	1.12	1	2	0.375	8	2,0,1,2,1,2,0,1
yahoo	1.12	1	1	0.875	8	1,1,1,1,1,2,1,1
amber	1.12	1	2	0.375	8	1,2,0,1,1,0,2,2
wrestle	1.12	1	1	0.875	8	1,1,1,1,1,2,1,1
sitter	1.12	1	1	0.625	8	2,2,1,0,1,1,1,1
minidress	1.12	1	1	0.625	8	1,0,2,2,1,1,1,1
resonantly	1.12	1	1	0.625	8	2,1,1,2,1,0,1,1
naturalization	1.12	1	2	0.375	8	0,1,1,2,2,0,1,2
noninvasive	1.12	1	2	0.375	8	2,1,1,1,0,2,2,0
manageably	1.12	1	2	0.375	8	0,0,2,1,2,1,2,1
sleepyhead	1.12	1	1	0.875	8	1,1,1,2,1,1,1,1
prominently	1.12	1	2	0.375	8	2,2,2,0,1,1,0,1
tailoring	1.12	1	2	0.375	8	0,1,2,2,2,0,1,1
creme	1.12	1	1	0.875	8	2,1,1,1,1,1,1,1
skywriter	1.12	1	1	0.625	8	1,2,1,1,1,1,0,2
train	1.12	1	2	0.5	8	2,2,0,0,2,1,0,2
decently	1.12	1	1	0.875	8	2,1,1,1,1,1,1,1
expander	1.12	1	2	0.375	8	2,2,2,1,0,1,0,1
collage	1.12	1	1	0.625	8	1,1,2,1,2,1,0,1
surmount	1.12	1	1	0.625	8	0,2,1,2,1,1,1,1
adhere	1.12	1	1	0.625	8	1,1,2,1,1,1,0,2
burrito	1.12	1	2	0.375	8	0,1,2,2,1,1,0,2
photographic	1.12	1	2	0.375	8	1,0,2,1,2,0,2,1
cogent	1.12	1	1	0.625	8	2,0,1,1,1,2,1,1
furred	1.12	1	1	0.625	8	0,2,1,1,1,1,2,1
reorganize	1.12	1	2	0.5	8	0,0,1,2,2,2,0,2
tiara	1.12	1	1	0.625	8	1,1,2,1,2,1,1,0
hart	1.12	1	1	0.875	8	1,2,1,1,1,1,1,1
soundness	1.12	1	1	0.625	8	1,1,1,1,1,2,0,2
professional development	1.12	1	2	0.375	8	1,1,2,2,1,2,0,0
junior	1.12	1	1	0.875	8	1,1,1,1,1,2,1,1
hotel	1.11	1	1	0.888888888888889	9	1,1,1,1,2,1,1,1,1
meringue	1.11	1	1	0.444444444444444	9	0,1,2,0,2,1,1,1,2
burst out	1.11	1	1	0.666666666666667	9	1,0,1,1,1,2,1,1,2
bend down	1.11	1	1	0.444444444444444	9	2,0,1,1,2,0,2,1,1
pay raise	1.11	1	2	0.444444444444444	9	1,2,1,0,2,2,2,0,0
revamp	1.11	1	1	0.444444444444444	9	1,2,0,0,1,1,2,1,2
eldest	1.11	1	2	0.444444444444444	9	0,1,2,2,1,0,0,2,2
reminiscently	1.11	1	1	0.444444444444444	9	1,0,1,0,2,2,2,1,1
hire	1.11	1	2	0.444444444444444	9	2,0,1,2,0,1,0,2,2
wide world	1.11	1	1	0.444444444444444	9	0,2,2,1,2,1,0,1,1
training camp	1.11	1	2	0.444444444444444	9	2,0,0,1,2,0,2,2,1
beverage	1.11	1	1	0.666666666666667	9	1,0,1,1,1,1,1,2,2
mastership	1.11	1	2	0.555555555555556	9	0,2,2,2,0,0,2,0,2
instructorship	1.11	1	1	0.888888888888889	9	1,1,1,1,2,1,1,1,1
evolutional	1.11	1	1	0.444444444444444	9	2,0,1,0,1,2,1,1,2
school board	1.11	1	2	0.444444444444444	9	0,1,2,0,1,0,2,2,2
rhythm	1.11	1	2	0.444444444444444	9	0,2,0,2,1,2,2,0,1
cotillion	1.11	1	2	0.444444444444444	9	0,0,2,2,2,2,1,1,0
conjure	1.11	1	1	0.444444444444444	9	0,1,2,2,2,1,0,1,1
brimful	1.11	1	1	0.444444444444444	9	1,2,2,0,2,0,1,1,1
fashionably	1.11	1	1	0.444444444444444	9	1,1,2,2,2,0,0,1,1
saucy	1.11	1	1	0.888888888888889	9	1,1,1,1,1,1,2,1,1
full strength	1.11	1	2	0.444444444444444	9	1,0,2,2,0,0,2,2,1
luminescent	1.11	1	1	0.444444444444444	9	2,1,1,1,2,0,1,2,0
third eye	1.11	1	1	0.444444444444444	9	2,1,1,1,1,2,0,2,0
silversmith	1.11	1	1	0.666666666666667	9	2,1,1,0,2,1,1,1,1
activated	1.11	1	1	0.888888888888889	9	1,1,1,1,1,1,1,1,2
meticulously	1.11	1	2	0.444444444444444	9	2,2,0,0,2,1,2,1,0
emerald	1.11	1	2	0.444444444444444	9	1,2,0,2,2,2,0,1,0
vocation	1.11	1	1	0.666666666666667	9	1,0,1,2,1,2,1,1,1
affluent	1.11	1	1	0.444444444444444	9	2,0,1,0,1,1,2,2,1
finer	1.11	1	1	0.444444444444444	9	1,2,1,2,0,0,1,2,1
sex life	1.11	1	2	0.444444444444444	9	2,1,1,2,0,0,2,2,0
life style	1.11	1	1	0.666666666666667	9	1,0,1,1,1,2,2,1,1
pea soup	1.11	1	1	0.666666666666667	9	1,1,1,1,2,1,2,1,0
olive oil	1.11	1	2	0.444444444444444	9	0,2,1,1,0,2,2,2,0
sabbatical	1.11	1	1	0.444444444444444	9	1,0,2,2,1,1,1,0,2
parcel	1.11	1	2	0.444444444444444	9	1,0,2,2,1,2,0,0,2
tuck	1.11	1	1	0.666666666666667	9	0,1,1,1,2,1,1,2,1
germanophile	1.11	1	2	0.444444444444444	9	1,1,2,2,0,2,0,2,0
sacrosanct	1.11	1	2	0.555555555555556	9	0,0,2,2,2,2,2,0,0
big apple	1.11	1	2	0.555555555555556	9	0,2,0,2,0,0,2,2,2
briskly	1.11	1	1	0.666666666666667	9	1,1,1,1,2,1,2,1,0
inventively	1.11	1	1	0.666666666666667	9	2,1,1,2,1,1,1,1,0
dapperly	1.11	1	1	0.888888888888889	9	1,2,1,1,1,1,1,1,1
facilities	1.11	1	1	0.444444444444444	9	2,0,1,1,0,2,1,2,1
touristic	1.11	1	1	0.666666666666667	9	1,2,1,2,0,1,1,1,1
inoculation	1.11	1	1	0.444444444444444	9	1,1,0,2,2,0,1,1,2
poppy	1.11	1	1	0.444444444444444	9	1,0,2,0,2,2,1,1,1
corker	1.11	1	2	0.444444444444444	9	0,1,2,2,0,1,2,2,0
memento	1.11	1	1	0.666666666666667	9	1,1,1,1,0,2,2,1,1
adaptation	1.11	1	2	0.444444444444444	9	1,2,1,2,0,0,0,2,2
quickly	1.00	1	1	0.5	8	2,2,1,1,1,0,1,0
monumental	1.00	1	2	0.5	4	0,2,0,2
deserved	1.00	1	2	0.428571428571429	7	1,0,2,0,2,2,0
smoother	1.00	1	1	1	6	1,1,1,1,1,1
double check	1.00	1	1	0.5	8	0,1,1,1,1,2,0,2
unhurriedness	1.00	1	1	0.555555555555556	9	1,1,1,2,0,0,1,2,1
museum	1.00	1	2	0.375	8	2,2,0,0,1,0,1,2
pass away	1.00	1	2	0.333333333333333	6	2,0,1,2,0,1
carousel	1.00	1	2	0.375	8	1,2,2,0,0,2,0,1
dentists	1.00	1	1	0.5	8	0,1,1,2,1,0,2,1
pinkish	1.00	1	1	0.714285714285714	7	1,1,1,2,1,0,1
fabric softener	1.00	1	1	1	8	1,1,1,1,1,1,1,1
lights	1.00	1	1	0.428571428571429	7	0,2,1,2,0,1,1
coexistent	1.00	1	1	0.5	8	2,1,2,1,0,1,0,1
curvy	1.00	1	1	0.75	8	0,1,1,1,2,1,1,1
rehearsal	1.00	1	1	0.5	8	1,0,2,2,1,1,0,1
bath water	1.00	1	1	0.714285714285714	7	1,1,1,1,2,0,1
amalgamate	1.00	1	2	0.375	8	1,0,0,2,2,0,1,2
play on	1.00	1	2	0.333333333333333	9	2,2,0,1,1,0,2,0,1
preservation	1.00	1	1	0.5	8	1,0,1,2,0,1,1,2
snazzy	1.00	1	1	0.555555555555556	9	0,2,0,1,1,1,1,2,1
blow away	1.00	1	1	0.666666666666667	6	1,1,1,0,1,2
windmill	1.00	1	1	0.555555555555556	9	2,0,1,1,1,2,0,1,1
formatively	1.00	1	2	0.333333333333333	9	0,2,2,1,0,2,0,1,1
yield	1.00	1	1	0.428571428571429	7	0,1,2,2,0,1,1
reinstate	1.00	1	1	0.428571428571429	7	0,1,2,1,1,0,2
discourse on	1.00	1	2	0.5	6	2,-1,1,0,2,2
interpreter	1.00	1	2	0.375	8	0,0,1,2,2,1,0,2
tadpole	1.00	1	1	0.75	8	1,1,0,1,1,1,2,1
ascendant	1.00	1	1	0.555555555555556	9	2,1,1,0,1,1,0,1,2
stardust	1.00	1	1	0.5	8	1,2,1,2,0,1,0,1
breathe in	1.00	1	1	0.428571428571429	7	1,2,0,0,1,1,2
definiteness	1.00	1	2	0.375	8	2,0,1,2,0,0,1,2
lecturer	1.00	1	1	0.428571428571429	7	1,2,2,1,1,0,0
plait	1.00	1	1	1	9	1,1,1,1,1,1,1,1,1
butterball	1.00	1	2	0.333333333333333	3	1,0,2
lightly	1.00	1	1	1	6	1,1,1,1,1,1
amazedness	1.00	1	2	0.333333333333333	9	1,1,2,2,2,0,1,0,0
oarswoman	1.00	1	1	0.6	5	2,1,0,1,1
surefire	1.00	1	1	0.5	8	1,0,1,1,2,1,0,2
musicology	1.00	1	1	0.555555555555556	9	2,0,1,1,0,2,1,1,1
poor women	1.00	1	2	0.375	8	0,0,2,2,1,1,2,0
flute	1.00	1	1	0.666666666666667	6	1,1,1,0,2,1
cereals	1.00	1	1	0.714285714285714	7	0,1,2,1,1,1,1
semifinalist	1.00	1	1	0.75	8	2,1,1,1,1,1,0,1
free from	1.00	1	2	0.428571428571429	7	2,0,0,1,2,2,0
everglade	1.00	1	1	0.5	8	1,0,1,1,2,0,2,1
oh no	1.00	1	1	0.666666666666667	6	2,0,1,1,1,1
dairy	1.00	1	1	0.714285714285714	7	1,0,1,2,1,1,1
purposely	1.00	1	1	0.75	8	2,0,1,1,1,1,1,1
suntanned	1.00	1	1	0.428571428571429	7	1,2,0,2,1,0,1
ingredient	1.00	1	1	0.5	8	1,2,0,1,1,0,1,2
real thing	1.00	1	1	0.5	8	2,1,0,2,1,1,0,1
dawned	1.00	1	1	0.714285714285714	7	1,2,0,1,1,1,1
highlighter	1.00	1	1	0.555555555555556	9	1,2,0,1,1,2,1,0,1
goalkeeper	1.00	1	1	0.714285714285714	7	1,1,1,2,0,1,1
orderly	1.00	1	1	0.428571428571429	7	1,0,1,0,2,1,2
exclamatory	1.00	1	1	0.555555555555556	9	1,0,2,1,1,2,0,1,1
cry for	1.00	1	1	0.6	5	1,0,2,1,1
olden	1.00	1	2	0.333333333333333	6	1,2,1,0,2,0
prepare for	1.00	1	1	0.5	8	1,0,2,1,0,1,1,2
inducement	1.00	1	1	1	7	1,1,1,1,1,1,1
resemblance	1.00	1	1	0.75	8	1,0,2,1,1,1,1,1
quick	1.00	1	1	0.666666666666667	6	0,1,2,1,1,1
adaptor	1.00	1	1	0.75	8	0,1,2,1,1,1,1,1
sandalwood	1.00	1	1	0.428571428571429	7	1,0,0,1,2,1,2
ringlet	1.00	1	1	0.75	8	2,1,1,1,1,0,1,1
percolate	1.00	1	1	0.5	8	0,1,1,2,1,0,1,2
advisement	1.00	1	1	0.555555555555556	9	2,0,1,0,1,1,1,1,2
tinsel	1.00	1	1	0.714285714285714	7	1,2,1,1,1,1,0
mountainside	1.00	1	1	0.666666666666667	6	1,1,0,2,1,1
naturism	1.00	1	2	0.5	8	2,0,2,2,0,2,0,0
eggroll	1.00	1	2	0.428571428571429	7	2,0,1,0,0,2,2
flamboyancy	1.00	1	1	0.428571428571429	7	0,2,1,1,2,0,1
tamer	1.00	1	1	0.777777777777778	9	1,1,1,1,0,2,1,1,1
solar powered	1.00	1	2	0.375	8	0,1,2,0,0,1,2,2
swanlike	1.00	1	1	0.75	8	2,1,1,1,1,1,0,1
sprinkled	1.00	1	1	0.714285714285714	7	0,2,1,1,1,1,1
caramelize	1.00	1	1	1	9	1,1,1,1,1,1,1,1,1
letter	1.00	1	1	0.75	8	2,1,1,1,1,0,1,1
turquoise	1.00	1	1	0.75	8	0,1,1,1,2,1,1,1
high quality	1.00	1	2	0.5	6	0,0,2,2,2,0
change management	1.00	1	2	0.333333333333333	6	0,2,1,0,2,1
birthright	1.00	1	1	0.428571428571429	7	1,0,0,1,2,1,2
agility	1.00	1	1	0.428571428571429	7	0,1,1,2,1,2,0
